TotalCharges,MonthlyCharges,tenure,Contract,PaymentMethod,OnlineSecurity,TechSupport,InternetService,gender,OnlineBackup,PaperlessBilling,MultipleLines
-0.9343552,-1.4827116,-0.992402,2,3,1,1,2,1,1,0,0
0.9238551,0.23226297,1.1250569,1,2,2,0,0,1,2,1,2
-0.16145661,1.0216166,-0.50375766,0,0,0,2,1,0,0,1,2
1.4753295,1.1528986,1.0843365,0,0,2,0,1,0,2,1,2
-0.9828297,-1.4810498,-1.1552835,0,2,1,1,2,1,1,1,0
-0.9900699,-1.4960059,-1.2367243,0,3,1,1,2,1,1,0,0
-0.20613436,-0.455721,0.14776814,0,1,2,0,0,0,0,0,0
-0.77063245,-1.4827116,-0.30015585,0,3,1,1,2,1,1,1,0
1.697129,0.6128145,1.5729809,2,2,2,2,0,1,0,0,2
1.616581,1.1512367,1.1657772,0,0,2,2,1,1,0,0,2
0.16638625,0.34360337,0.18848851,1,0,2,0,0,0,2,0,0
0.91306096,0.5878875,0.8807347,1,0,2,2,0,0,2,0,2
2.5980568,1.6248488,1.5729809,2,1,2,2,1,0,2,0,2
-0.97247696,0.47820893,-1.2774446,0,2,0,0,1,1,2,1,2
1.740703,0.7274785,1.6137012,2,0,2,2,0,1,2,0,2
0.15243548,0.8404807,-0.09655403,0,2,0,0,1,0,2,1,2
-0.3708284,-0.49394232,-0.09655403,0,2,0,0,0,1,0,0,2
0.9673188,0.7507436,0.7585736,0,2,0,2,1,1,2,1,2
-0.20536178,0.6643302,-0.42231694,0,2,0,0,1,0,0,1,2
2.2117398,1.345667,1.5729809,2,2,0,2,1,1,2,1,0
0.15832923,-0.14496495,0.4328107,1,1,2,2,0,0,0,1,1
-0.9764503,0.17908546,-1.2774446,0,3,0,0,1,0,0,1,0
2.157217,1.1512367,1.5729809,2,2,2,2,1,0,2,1,0
0.45862377,0.5014741,0.35136998,1,0,2,2,0,0,0,1,0
-0.43086964,0.27879328,-0.5851984,0,2,0,0,1,1,0,1,2
-0.26911145,-1.3115464,1.369379,2,1,1,1,2,1,1,1,2
-0.9729626,0.44164938,-1.2774446,0,2,0,0,1,0,0,0,0
0.6534267,1.1545603,0.18848851,0,2,0,0,1,0,0,1,2
-0.8356403,-0.2828941,-1.0738428,0,2,2,0,0,0,2,0,0
-0.9983477,-1.4694172,-1.2774446,0,3,1,1,2,0,1,0,0
0.3206172,1.0049986,0.025607055,0,1,0,2,1,0,0,1,2
0.8964613,0.993366,0.55497175,1,2,0,0,1,1,2,1,2
2.0282166,1.5567151,1.1657772,2,1,2,2,1,1,0,1,2
-0.5667792,-1.5159475,0.9214551,1,1,1,1,2,0,1,0,0
0.24622786,0.47156173,0.18848851,0,1,0,0,1,0,0,1,2
-0.5434028,-0.98417246,-0.015113308,0,2,2,0,0,0,2,1,1
-0.9499174,-1.4976677,-0.992402,2,3,1,1,2,1,1,0,0
2.0806425,1.2077378,1.5322605,2,1,2,2,1,1,2,1,0
-0.3330598,-0.47732434,-0.09655403,0,0,0,0,0,1,2,1,0
1.0962309,0.47987074,1.1250569,1,0,0,0,1,0,0,1,2
-0.9984139,-1.4744025,-1.2774446,0,3,1,1,2,0,1,0,0
0.6237151,1.5002141,0.025607055,0,0,2,2,1,1,0,1,2
1.9731642,1.3822265,1.1657772,0,2,0,2,1,0,0,1,2
-0.7569024,1.1096917,-1.0738428,0,0,2,2,1,0,2,1,0
-0.21834128,-1.31487,1.6137012,2,0,1,1,2,0,1,0,2
-0.9702475,-1.5259182,-1.1552835,0,3,1,1,2,1,1,0,0
1.7883607,1.4287568,1.0436162,1,2,2,0,1,0,2,1,2
-0.99832565,-1.4677553,-1.2774446,0,3,1,1,2,1,1,0,0
-0.6456054,1.1994288,-0.992402,0,2,0,0,1,1,2,0,2
-0.97285223,-1.4960059,-1.1552835,0,3,1,1,2,1,1,0,0
2.4724336,1.5301265,1.6137012,2,1,0,2,1,0,2,1,2
-0.47404635,-0.40752888,-0.34087622,2,3,2,2,0,0,2,1,1
-0.783634,0.14086413,-1.0331224,0,2,0,0,1,0,0,1,0
-0.689356,0.35025057,-0.91096133,0,2,2,0,1,1,0,0,0
-0.9374897,0.35523593,-1.2367243,0,3,0,0,1,0,0,1,2
-0.32010236,0.9285559,-0.62591875,0,1,0,2,1,0,2,1,2
0.8012783,0.14418773,1.0843365,1,3,2,2,0,1,0,1,2
2.6050982,1.6248488,1.6137012,2,0,2,2,1,0,2,1,2
1.8983555,1.0565143,1.4508197,1,1,2,0,1,0,2,1,2
-0.7676966,-1.4910206,-0.17799476,1,3,1,1,2,0,1,0,0
-0.034796078,-0.19980425,0.18848851,1,3,2,2,0,1,0,1,0
-0.55430734,-1.5043149,0.9214551,1,3,1,1,2,1,1,0,0
1.1843944,1.452022,0.5142514,0,1,2,2,1,1,0,1,2
1.459922,0.63441783,1.4100994,0,0,2,0,1,1,2,0,2
1.9204073,1.3406816,1.3286587,2,1,0,0,1,1,2,0,2
1.3932364,0.35191235,1.5322605,2,1,2,2,0,0,0,0,0
-0.2686479,-1.3015757,1.4915402,2,0,1,1,2,0,1,1,2
-0.2354707,-1.3115464,1.3286587,2,0,1,1,2,0,1,1,2
1.7087399,0.66599196,1.5729809,2,2,0,2,1,1,2,1,2
0.8197321,-0.14662674,1.5322605,1,2,0,2,0,1,2,0,1
0.51897407,-0.16490652,0.9621754,2,0,2,0,0,1,2,1,0
0.78523046,1.0083221,0.47353107,0,1,2,2,1,0,2,1,2
-0.7456005,-0.5221929,-0.8295206,0,0,0,0,0,1,2,1,0
-0.9872445,-0.63353324,-1.2774446,0,2,0,0,0,0,0,1,0
0.20475084,0.7108605,0.025607055,0,1,0,0,1,0,0,0,2
-0.32063213,1.0249401,-0.66663915,0,1,0,0,1,0,2,1,2
0.60203844,0.6676538,0.4328107,0,2,0,0,1,1,0,1,2
0.0730795,0.2654989,0.025607055,0,0,2,0,0,1,2,1,2
0.2317694,0.8354953,-0.05583367,0,2,0,0,1,0,0,1,2
-0.87978834,0.8737166,-1.1960039,0,2,0,0,1,1,0,0,2
0.7847007,0.6510358,0.6771329,1,2,2,2,0,1,0,0,2
-0.9660534,-0.6667692,-1.2367243,0,2,0,0,0,1,0,1,0
-0.6658693,0.97176266,-0.992402,0,2,0,0,1,1,2,1,2
0.023567544,0.8321717,-0.2594355,0,2,0,0,1,1,2,0,0
-0.9987892,-1.5026531,-1.2774446,0,3,1,1,2,1,1,0,0
0.8226238,-0.20312785,1.5729809,2,3,2,2,0,0,2,0,1
0.87504953,-0.15825933,1.6137012,2,2,0,2,0,0,2,1,1
1.2284319,0.34360337,1.4100994,1,3,2,0,0,0,2,0,2
-0.5848798,-0.3443806,-0.5851984,1,1,0,2,0,0,0,1,0
1.6420985,1.0415581,1.2064976,1,2,2,0,1,1,2,0,2
0.26313654,1.058176,-0.05583367,0,0,0,2,1,1,0,1,2
-0.9375118,-1.479388,-0.992402,0,3,1,1,2,1,1,0,0
0.34269118,-0.6700928,1.5322605,2,0,2,2,0,0,2,1,1
0.87478465,-0.13167058,1.4915402,1,1,0,2,0,1,2,1,1
-0.96742207,0.8587604,-1.2774446,0,2,0,0,1,0,0,0,0
-0.19375086,0.45826736,-0.3815966,1,2,2,0,0,0,0,1,2
1.6830678,0.7274785,1.6137012,2,1,2,2,0,1,0,0,2
0.56323236,0.1657911,0.71785325,0,0,0,0,1,0,0,1,0
0.7863121,0.85211325,0.47353107,0,3,0,0,1,1,0,1,2
-0.37890747,-1.4860351,1.6137012,2,0,1,1,2,0,1,0,0
-0.90722626,-1.1802645,-0.992402,0,3,0,0,0,0,2,1,1
-0.4294569,-0.97087806,0.26992923,1,3,0,2,0,1,0,0,1
-0.6133111,-0.49061874,-0.5851984,0,3,0,0,0,0,0,1,0
0.2558521,0.9701008,-0.015113308,0,3,0,0,1,1,2,1,0
2.0665371,1.1263098,1.5729809,1,1,0,0,1,1,0,1,2
-0.9449728,0.19736524,-1.2367243,0,2,0,0,1,0,0,1,0
-0.44415817,-1.4976677,1.247218,2,3,1,1,2,1,1,0,0
0.1177131,-0.15825933,0.4328107,2,2,0,0,0,1,2,1,0
0.639189,0.70255154,0.39209032,0,1,0,2,1,0,0,1,2
-0.7632818,-1.3165318,-0.34087622,2,1,1,1,2,0,1,0,2
0.6294102,-0.19149527,1.247218,2,2,2,0,0,1,2,0,1
-0.9436925,-1.479388,-1.0331224,0,3,1,1,2,1,1,0,0
-0.84208596,-1.5076385,-0.50375766,0,2,1,1,2,1,1,1,0
-0.625518,-1.471079,0.47353107,1,0,1,1,2,1,1,1,0
-0.2190918,-0.12834698,-0.17799476,0,3,2,2,0,1,2,0,0
-0.76374537,-0.12834698,-0.992402,0,0,2,0,0,1,0,0,0
2.387471,1.5101849,1.5322605,2,2,0,2,1,0,2,1,2
1.3592424,0.32033822,1.6137012,2,0,2,2,0,1,2,0,0
-0.9804236,-0.120037995,-1.2774446,0,2,2,0,0,1,2,0,2
-0.2194229,-1.3015757,1.4100994,2,1,1,1,2,1,1,0,2
0.39012817,0.82884806,0.10704778,1,2,0,2,1,1,2,1,0
0.5290839,0.34526518,0.5142514,2,1,2,2,0,1,0,0,2
-0.91197217,-1.4976677,-0.8702409,0,1,1,1,2,0,1,0,0
-0.8973151,-0.1150526,-1.1552835,0,2,0,2,0,1,0,1,0
-0.8766759,-1.4843733,-0.66663915,1,3,1,1,2,0,1,0,0
-0.8355741,-1.5026531,-0.5851984,0,3,1,1,2,0,1,1,0
-0.820034,0.98173344,-1.1552835,0,2,0,0,1,0,0,1,2
-0.83385235,-1.4760643,-0.50375766,1,3,1,1,2,0,1,0,0
1.598701,0.7989358,1.4100994,1,0,2,2,0,1,2,1,2
0.8100637,1.1096917,0.3106496,1,1,2,2,1,1,2,1,0
-0.9590781,-1.4561228,-1.0738428,0,3,1,1,2,0,1,1,0
1.3706106,0.95015925,1.0843365,0,2,0,2,1,0,0,0,2
-0.15415013,-0.8329489,0.71785325,2,1,0,2,0,0,2,0,1
-0.9699826,0.66599196,-1.2774446,0,2,0,2,1,1,0,1,0
-0.74577713,-0.69668156,-0.78880024,1,2,0,0,0,0,0,0,0
-0.80118287,-1.331488,-0.4630373,0,3,1,1,2,1,1,0,2
0.95427305,1.3805647,0.35136998,0,2,0,0,1,0,2,1,2
0.6210221,1.3489906,0.066327415,0,0,2,0,1,0,2,1,0
0.23185769,1.1312952,-0.1372744,0,1,0,2,1,1,0,1,0
0.13424651,0.011243969,0.3106496,0,3,2,0,0,0,2,0,0
-0.9765386,0.17243828,-1.2774446,0,2,0,0,1,1,0,0,0
1.1510627,1.116339,0.6771329,0,2,0,0,1,0,2,1,2
-0.08256418,-0.1715537,0.10704778,0,2,2,0,0,1,0,1,2
-0.81402993,-0.332748,-0.992402,0,1,0,0,0,1,0,1,0
-0.43358472,0.11926077,-0.5851984,0,2,2,2,0,1,0,1,0
1.2720723,1.3390198,0.71785325,2,1,2,0,1,1,0,1,2
0.15305355,0.7042133,-0.015113308,0,1,0,0,1,0,0,1,2
-0.5300701,-0.5005895,-0.3815966,0,1,0,0,0,0,0,0,0
-0.90055996,0.45660555,-1.1960039,0,2,0,0,1,1,0,1,0
0.25633773,0.47156173,0.22920887,1,1,0,0,0,1,2,0,2
1.160709,1.0515289,0.7585736,1,1,2,0,1,1,2,1,2
-0.87875086,-0.2862177,-1.1145631,0,2,0,2,0,1,0,0,0
1.6899108,1.0382345,1.247218,1,2,0,0,1,0,2,1,0
-0.97578806,0.22893937,-1.2774446,0,2,0,0,1,1,0,1,0
-0.9385051,-0.8711702,-1.1552835,0,1,2,0,0,1,0,0,1
0.06166725,-0.15327394,0.39209032,1,0,2,0,0,0,2,1,2
2.0964694,1.1877962,1.5729809,2,0,2,0,1,0,2,0,2
-0.9872445,-0.63353324,-1.2774446,0,3,0,0,0,1,0,1,0
0.16545914,0.84214246,-0.1372744,1,0,2,0,1,1,0,0,0
0.30783635,0.9883806,-0.05583367,0,2,0,0,1,1,2,1,0
-0.7655775,0.006258578,-0.9516817,0,3,2,2,0,1,0,0,0
-0.555389,-0.17820089,-0.66663915,0,2,0,2,0,0,0,0,0
-0.9984139,-1.4744025,-1.2774446,0,3,1,1,2,1,1,0,0
0.23068777,0.9750862,-0.09655403,0,1,0,2,1,0,2,1,2
-0.6018327,-1.5209329,0.6771329,1,1,1,1,2,0,1,0,0
-0.2780514,0.1574821,-0.3815966,0,1,0,2,0,0,2,1,2
-0.97435325,0.33695617,-1.2774446,0,2,0,0,1,0,0,1,0
-0.79740816,-0.5055749,-0.91096133,1,3,0,0,0,1,2,0,0
-0.45051548,-1.323179,0.71785325,2,3,1,1,2,1,1,0,2
1.4100789,0.9750862,1.1250569,0,1,2,0,1,0,2,1,2
-0.9984581,-1.4777261,-1.2774446,0,3,1,1,2,0,1,1,0
-0.95519304,-0.09012565,-1.2367243,0,0,0,0,0,1,0,0,2
0.009462267,0.33695617,-0.015113308,0,2,0,0,1,1,0,1,2
-0.7118715,-1.4860351,0.025607055,0,3,1,1,2,0,1,0,0
-0.008152775,1.0565143,-0.34087622,2,2,0,0,1,0,0,1,0
0.9946464,1.5683478,0.35136998,1,2,0,2,1,1,2,1,2
-0.28454116,-0.84624326,0.3106496,0,2,0,0,0,0,2,1,1
-0.5818557,-1.3198555,0.22920887,2,1,1,1,2,1,1,0,2
2.1266446,1.5567151,1.2879384,2,0,2,2,1,1,0,1,2
0.74785924,-0.13665596,1.4508197,1,0,0,2,0,0,2,1,0
0.5444916,-0.5122221,1.5729809,2,2,0,0,0,1,2,0,1
0.5248678,1.2974749,0.066327415,1,2,2,0,1,1,2,1,2
-0.27456373,0.8587604,-0.54447806,0,2,2,0,1,1,0,1,2
-0.9985022,-1.4810498,-1.2774446,0,3,1,1,2,1,1,0,0
-0.23814164,1.25593,-0.62591875,0,2,0,0,1,1,2,1,2
1.4850862,1.3074456,0.8807347,0,0,2,0,1,0,2,1,2
0.10137835,-0.09012565,0.3106496,1,1,2,0,0,1,2,0,1
1.1536674,1.6713792,0.4328107,2,1,2,2,1,0,2,0,2
-0.56618315,0.3402798,-0.78880024,0,3,0,0,1,0,0,1,2
-0.25727978,-1.306561,1.369379,1,0,1,1,2,1,1,0,2
-0.9870238,-0.6169153,-1.2774446,0,1,0,0,0,1,0,0,0
-0.9716823,-0.643504,-1.2367243,0,2,0,0,0,0,0,1,0
-0.659512,-1.3265026,-0.1372744,1,3,0,0,0,1,0,1,1
0.046723157,1.1794872,-0.30015585,0,2,0,0,1,0,2,1,2
-0.63653296,-0.7598298,-0.4630373,0,2,2,0,0,0,0,1,1
0.38198286,0.6211235,0.22920887,0,2,2,0,1,0,0,1,0
-0.960844,-1.5209329,-1.0738428,1,1,1,1,2,0,1,0,0
1.5280201,1.3091074,0.9214551,1,2,0,2,1,1,0,1,2
1.5804238,1.1545603,1.0843365,2,1,0,0,1,1,0,1,2
-0.6006848,-1.5059767,0.6771329,1,1,1,1,2,0,1,0,0
-0.92378175,-1.5009913,-0.91096133,1,0,1,1,2,1,1,0,0
-0.16105929,0.53969544,-0.3815966,0,2,0,0,1,1,0,1,2
-0.99848014,-1.479388,-1.2774446,0,3,1,1,2,0,1,1,0
0.35326463,1.1063682,-0.05583367,1,0,2,0,1,1,0,0,2
0.7957377,0.2605135,0.9621754,2,1,2,2,0,0,0,1,0
1.5112439,0.52972466,1.5729809,2,1,0,2,0,0,2,1,0
0.5791698,0.47987074,0.55497175,2,3,2,0,0,0,0,0,2
-0.5331384,0.32033822,-0.7073595,0,2,0,0,1,1,2,1,0
-0.98446316,-1.4926823,-1.2367243,0,0,1,1,2,0,1,0,0
-0.2692218,-1.3597386,1.5729809,2,3,1,1,2,0,1,0,2
-0.65028507,-1.5009913,0.3106496,2,3,1,1,2,1,1,0,0
-0.9384389,-1.4827116,-0.992402,0,0,1,1,2,0,1,0,0
-0.77648205,-0.65513664,-0.8295206,0,2,0,0,0,0,0,1,0
-0.85919327,1.0000132,-1.1960039,0,2,0,0,1,1,0,1,2
-0.23370478,1.0199548,-0.5851984,0,2,0,0,1,1,0,1,2
2.454046,1.443713,1.6137012,2,2,0,2,1,1,2,1,2
2.0207117,0.9983514,1.5322605,2,1,2,2,0,0,2,1,2
0.54230624,0.322,0.59569216,2,3,0,2,0,0,0,0,0
-0.2485385,-0.20645143,-0.1372744,0,0,2,0,0,0,2,1,2
-0.3749783,-1.4694172,1.6137012,2,2,1,1,2,1,1,0,0
-0.30235487,-0.7864186,0.26992923,0,0,0,2,0,0,2,0,1
-0.940867,-1.4727408,-1.0331224,0,3,1,1,2,0,1,0,0
2.0197845,1.0266019,1.5729809,1,3,2,0,1,0,2,0,2
0.9685991,0.7573908,0.7585736,1,1,0,0,1,0,0,0,0
1.3078984,1.181149,0.799294,1,2,2,0,1,0,0,0,0
0.9457746,1.0133076,0.55497175,1,1,0,0,1,0,2,0,0
0.5926349,0.993366,0.22920887,0,2,0,0,1,1,2,1,2
-0.8473396,-1.004114,-0.91096133,0,0,0,0,0,1,0,1,1
2.67185,1.6580848,1.6137012,2,0,2,2,1,0,2,1,2
-0.34736374,0.46325275,-0.54447806,0,0,0,0,1,1,0,1,0
-0.8893684,0.63607967,-1.1960039,0,3,0,2,1,0,0,1,0
1.4451324,0.5878875,1.4915402,2,1,2,2,0,0,0,1,0
-0.5308648,-1.4843733,0.8807347,2,3,1,1,2,0,1,0,0
-0.77478236,-0.70166695,-0.8295206,0,2,0,2,0,1,0,1,1
-0.9457233,-1.4527992,-0.992402,0,1,1,1,2,0,1,0,0
-0.113820955,0.83881885,-0.3815966,0,2,2,0,1,1,2,1,0
-0.77184653,0.3186764,-1.0331224,0,3,2,0,1,1,0,0,0
-0.822705,0.14917313,-1.0738428,0,3,0,0,1,0,0,1,0
-0.6245247,-1.5259182,0.5142514,1,0,1,1,2,1,1,0,0
1.5640891,0.53471005,1.6137012,2,0,2,2,0,0,2,0,2
-0.998436,-1.4760643,-1.2774446,0,3,1,1,2,0,1,1,0
-0.7312083,-1.3597386,-0.3815966,2,3,1,1,2,0,1,0,2
1.9713982,0.993366,1.6137012,0,2,0,0,1,1,0,1,0
1.3012762,0.35689774,1.4100994,2,2,2,0,0,0,0,1,2
-0.057532284,-0.4490738,0.4328107,1,0,2,2,0,0,2,1,1
-0.98726654,-0.6351951,-1.2774446,0,2,0,0,0,1,0,1,0
1.7913187,1.3157547,1.1250569,1,2,0,0,1,1,2,1,2
-0.9401165,0.5014741,-1.2367243,0,2,0,2,1,1,0,1,0
-0.9740663,0.35855955,-1.2774446,0,2,0,0,1,0,0,0,0
1.5368938,0.46823815,1.6137012,2,0,2,2,0,1,2,0,2
0.27366582,0.8255245,-0.015113308,0,2,2,0,1,0,0,0,2
1.3362634,0.8271863,1.1657772,2,2,2,2,0,0,2,0,2
2.081746,1.5135084,1.2879384,2,0,2,2,1,0,2,0,2
-0.87740433,-1.5026531,-0.74807984,1,3,1,1,2,0,1,0,0
-0.5607309,0.5230774,-0.78880024,0,2,0,0,1,0,0,1,0
-0.7888214,-1.4561228,-0.30015585,1,0,1,1,2,1,1,1,0
0.07868629,-0.3460424,0.55497175,2,1,0,2,0,0,0,0,0
-0.9192345,-0.62688607,-1.1552835,0,2,0,0,0,1,0,1,0
-0.5911047,-1.4727408,0.59569216,2,0,1,1,2,1,1,0,0
0.6391228,0.16412929,0.84001434,2,3,2,2,0,1,2,1,0
-0.7582489,0.17576188,-0.9516817,0,3,0,0,0,1,0,1,0
2.493757,1.4420512,1.5322605,1,1,2,0,1,0,2,1,2
1.0010699,0.84214246,0.71785325,1,1,2,2,1,1,2,1,0
-0.69648594,0.30039665,-0.9516817,0,2,0,0,1,1,0,1,0
-0.39038593,-1.4943441,1.5322605,2,0,1,1,2,0,1,0,0
2.437954,1.7810577,1.4100994,1,0,2,2,1,1,2,1,2
-0.998745,-1.4993294,-1.2774446,0,0,1,1,2,1,1,1,0
1.1378404,0.31535283,1.369379,1,0,0,0,1,0,0,1,2
-0.4949725,-1.4777261,1.0436162,2,1,1,1,2,0,1,0,0
-0.3904632,-0.40586707,-1.318165,2,0,2,2,0,0,0,1,1
-0.94333935,0.1624675,-1.2367243,0,2,0,0,1,0,0,0,0
-0.64962286,-1.4926823,0.35136998,2,3,1,1,2,0,1,1,0
-0.8781548,0.46823815,-1.1552835,0,2,0,0,1,0,0,1,0
-0.8283559,-1.4827116,-0.3815966,1,0,1,1,2,1,1,0,0
0.71549875,-0.023653768,1.1657772,1,0,0,0,0,1,2,0,2
-0.935194,-1.4860351,-0.992402,0,3,1,1,2,0,1,0,0
-0.9741546,0.35191235,-1.2774446,0,2,0,0,1,1,2,1,0
-0.73992753,-1.2799723,-0.42231694,2,3,1,1,2,0,1,0,2
-0.9666053,-0.5637378,-1.2367243,0,2,2,0,0,1,0,1,0
0.9607628,0.43167862,0.9214551,0,2,0,0,1,0,0,1,2
0.9586216,0.3186764,1.1250569,0,0,0,0,1,1,0,0,2
1.2000006,1.009984,0.7585736,1,3,2,2,1,0,0,1,2
-0.77489275,0.51643026,-1.0331224,0,3,0,0,1,0,0,1,0
-0.9492993,0.1608057,-1.2367243,0,2,0,0,1,0,0,1,0
0.28059706,0.68261,0.10704778,0,1,0,2,1,0,2,0,2
1.8035697,0.8305099,1.5322605,2,1,2,2,0,0,2,0,2
-0.96801805,0.81389195,-1.2774446,0,2,0,0,1,1,0,1,0
-0.6588498,-1.3181937,-0.09655403,2,3,1,1,2,0,1,1,2
-0.8460372,-0.49560413,-0.992402,0,2,2,0,0,0,0,1,0
-0.86089295,0.18240906,-1.1145631,0,3,0,0,1,1,0,1,0
-0.73345983,0.0494653,-0.9516817,0,3,0,2,0,0,2,0,0
-0.6433097,0.3253236,-0.8702409,0,2,0,0,1,1,2,1,0
0.049945958,-0.8445815,1.247218,2,0,0,2,0,1,2,0,1
-0.6084107,-1.3614004,0.26992923,2,3,1,1,2,1,1,1,2
-0.29787385,0.985057,-0.62591875,0,2,2,0,1,0,0,0,2
-0.66606796,-0.34936598,-0.74807984,1,3,0,0,0,0,2,1,2
1.5799602,0.9617919,1.1657772,1,0,2,2,1,0,2,0,0
2.62172,1.6896589,1.6137012,2,0,2,2,1,0,2,1,2
0.0006105982,-0.29785028,0.3106496,1,2,0,0,0,1,0,0,0
-0.9985243,-1.4827116,-1.2774446,0,1,1,1,2,0,1,1,0
-0.21335256,-0.8346107,0.59569216,1,1,2,2,0,0,2,0,1
0.12466641,0.44995838,0.066327415,0,2,0,0,1,1,0,0,0
-0.6931086,-0.8163309,-0.5851984,1,3,2,2,0,0,2,1,1
-0.7698157,-1.479388,-0.21871513,2,0,1,1,2,0,1,1,0
-0.6143486,-1.479388,0.55497175,2,0,1,1,2,0,1,0,0
1.9431657,1.0083221,1.4508197,2,0,2,2,1,1,2,0,0
-0.97927576,-1.4926823,-1.1960039,0,3,1,1,2,0,1,0,0
-0.0783039,0.993366,-0.42231694,0,1,0,0,1,1,0,1,2
0.5095484,1.0548525,0.14776814,0,2,0,0,1,1,2,1,2
-0.2648291,-0.15825933,-0.17799476,1,1,0,2,0,1,2,1,1
-0.56728685,-1.4926823,0.7585736,1,0,1,1,2,0,1,1,0
-0.8311593,1.1994288,-1.1552835,0,3,0,2,1,0,0,1,2
0.11261401,1.1263098,-0.2594355,0,2,0,2,1,1,0,1,0
0.5003436,0.9368649,0.18848851,0,2,0,0,1,1,2,1,2
-0.9877522,-0.6717546,-1.2774446,0,1,0,0,0,0,0,1,0
-0.9597182,-1.4926823,-1.1145631,0,1,1,1,2,0,1,0,0
0.015532614,1.2160468,-0.42231694,0,0,2,0,1,1,0,1,2
-0.37537563,-1.339797,0.9621754,1,3,1,1,2,1,1,1,2
-0.6745444,-1.4677553,0.10704778,1,0,1,1,2,1,1,0,0
-0.6578785,0.29042587,-0.8702409,0,2,2,0,1,1,0,1,0
0.6373127,-0.32776263,1.4100994,0,2,0,0,0,0,2,0,2
-0.67626613,-0.098434635,-0.78880024,0,0,0,2,0,1,2,0,0
-0.39689776,-0.9559219,0.3106496,1,1,0,2,0,1,2,0,1
-0.9869796,-0.61359173,-1.2774446,0,2,0,0,0,1,0,0,0
0.37061477,-0.6152535,1.4915402,2,0,2,2,0,0,2,0,1
-0.8139416,-1.1653084,-0.7073595,0,2,0,2,0,1,0,1,1
-0.9123916,-1.4760643,-0.8702409,0,3,1,1,2,1,1,0,0
-0.9898492,-1.4843733,-1.2367243,0,3,1,1,2,0,1,0,0
-0.98965055,-1.4777261,-1.2367243,0,3,1,1,2,1,1,0,0
0.5168108,1.2393119,0.10704778,0,0,0,0,1,0,0,0,2
1.468288,0.6726392,1.4508197,2,1,2,2,0,0,2,1,0
1.4199238,0.41672245,1.5322605,2,1,2,2,0,1,0,0,2
-0.2907219,-1.1520139,0.799294,1,3,0,0,0,1,2,0,1
-0.39325556,0.67430097,-0.66663915,0,1,0,0,1,1,0,1,2
-0.95250005,-1.5159475,-1.0738428,1,3,1,1,2,1,1,0,0
-0.41135624,0.6643302,-0.66663915,0,2,0,0,1,0,0,1,2
2.3086667,1.5617006,1.4508197,2,1,2,2,1,0,0,0,2
-0.50733393,1.1695164,-0.8295206,0,3,0,2,1,1,0,1,2
1.1624087,0.985057,0.71785325,0,1,2,0,1,1,2,1,2
-0.43086964,-1.4694172,1.1657772,2,1,1,1,2,1,1,0,0
-0.91539365,-0.51554567,-1.1552835,0,3,0,0,0,1,2,0,0
-0.4627886,1.0133076,-0.78880024,0,2,0,0,1,1,0,1,2
-0.21750247,1.009984,-0.54447806,0,2,2,0,1,0,2,1,2
0.39118773,0.14418773,0.55497175,0,1,0,0,0,0,2,1,0
0.053963427,0.3834865,-0.015113308,0,0,2,2,0,0,2,0,0
-0.28955197,-0.81799275,0.39209032,0,0,2,0,0,1,0,1,1
-0.9357017,-0.8213163,-1.1552835,0,2,0,2,0,1,0,1,1
1.7709002,0.80558294,1.5322605,2,0,2,2,0,0,2,1,2
0.20841512,-0.1715537,0.59569216,2,0,0,2,0,1,2,0,2
1.5057696,0.8205391,1.2879384,1,0,2,0,1,1,2,0,2
-0.99892163,-1.5126239,-1.2774446,0,0,1,1,2,0,1,1,0
2.0555444,1.4586692,1.3286587,2,0,2,2,1,1,0,0,2
0.42491677,-0.4457502,1.1657772,2,1,0,2,0,0,2,0,1
-0.9518157,-0.118376195,-1.2367243,0,1,2,0,0,0,0,1,0
-0.35634786,0.14418773,-0.4630373,0,2,0,0,1,1,0,1,0
-0.92852765,0.7125223,-1.2367243,0,3,0,0,1,0,0,1,0
0.43445274,0.7158459,0.26992923,0,3,0,0,1,1,2,1,0
0.6501598,1.1445895,0.18848851,1,2,2,2,1,0,0,1,2
-0.6642579,0.9784098,-0.992402,0,2,0,0,1,0,0,1,0
1.6757834,1.5184939,0.8807347,2,2,0,2,1,1,2,1,2
1.4082466,1.0266019,0.9621754,1,2,2,2,1,0,2,0,2
1.4001455,0.87039304,1.1250569,1,2,0,0,1,1,2,0,0
1.3297516,0.36686853,1.4508197,1,0,0,2,0,1,2,1,2
-0.98324907,-0.332748,-1.2774446,0,3,0,0,0,0,0,1,0
-0.035392076,0.19071804,-0.015113308,1,3,2,2,0,1,2,0,0
2.4285505,1.4802725,1.5729809,2,1,2,2,1,1,2,0,0
-0.89049417,0.6643302,-1.1960039,0,0,0,0,1,0,0,1,2
2.6615193,1.7062769,1.5729809,2,0,2,2,1,1,2,1,2
-0.99870086,-1.4960059,-1.2774446,0,2,1,1,2,1,1,0,0
-0.2037283,0.80558294,-0.50375766,0,3,0,0,1,1,0,1,0
-0.7632818,-0.9891578,-0.5851984,0,2,0,0,0,0,0,1,1
-0.38996655,-0.012021189,-0.50375766,0,1,2,0,0,1,0,0,0
-0.9404697,0.19736524,-1.2367243,0,2,0,0,1,0,0,1,0
