gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0,0.0,1,0,-0.2594355,0,1,0,2,0,2,0,0,0,1,0,1,-0.97586346,-0.575388,0
1,0.0,1,0,1.1250569,1,0,2,1,1,1,1,1,1,2,0,3,-1.4893587,-0.45197237,0
1,0.0,0,0,-0.5851984,1,0,2,1,1,1,1,1,1,0,0,3,-1.5126239,-0.8611358,0
0,0.0,0,0,-0.91096133,0,1,0,0,0,0,2,0,0,0,1,2,-1.1669701,-0.8787729,1
1,0.0,1,1,-1.1145631,1,2,1,2,0,2,0,0,0,0,1,2,0.6560212,-0.8070987,1
0,0.0,0,1,-1.1552835,1,0,2,1,1,1,1,1,1,1,1,3,-1.4744025,-0.9700047,0
1,0.0,1,1,1.3286587,1,2,2,1,1,1,1,1,1,2,0,1,-1.3298262,-0.25023818,0
1,0.0,1,1,1.5322605,1,2,2,1,1,1,1,1,1,2,0,3,-1.3098847,-0.25021613,0
1,0.0,0,0,-0.5851984,1,2,1,0,0,2,0,0,2,0,1,1,0.86208403,-0.30226657,1
1,0.0,0,1,1.2064976,1,0,2,1,1,1,1,1,1,2,0,0,-1.4876969,-0.45552626,0
0,0.0,1,1,1.369379,1,0,0,2,0,0,0,2,0,2,1,2,-0.16656831,0.75708616,0
0,0.0,1,1,1.3286587,1,2,0,2,2,0,2,2,2,2,1,0,0.5895493,1.294941,0
0,0.0,0,0,-1.1960039,1,0,1,0,0,0,0,0,0,0,1,2,0.18407086,-0.9034516,1
0,0.0,0,0,0.066327415,1,0,2,1,1,1,1,1,1,0,0,3,-1.4760643,-0.7102159,0
1,0.0,1,1,-0.66663915,1,2,1,0,0,2,0,2,0,0,1,0,0.86540765,-0.370718,0
0,0.0,0,0,0.8807347,1,2,1,2,0,2,0,2,2,1,1,0,1.3024602,1.4821062,1
0,0.0,0,0,0.71785325,1,2,1,0,0,2,2,2,2,0,1,2,1.3356962,1.2981416,0
1,0.0,1,0,1.5729809,1,0,1,0,2,2,2,2,2,2,1,2,1.345667,2.2117398,0
0,0.0,0,0,-0.91096133,1,2,1,0,0,0,0,0,0,0,1,2,0.33197078,-0.6543908,1
0,0.0,0,0,-1.2774446,1,0,0,0,0,0,2,0,0,0,1,2,-0.46402997,-0.9849929,1
1,0.0,0,0,-0.5851984,1,2,2,1,1,1,1,1,1,1,0,3,-1.3630621,-0.820012,0
1,0.0,0,0,-1.1552835,1,0,0,0,0,0,2,2,0,0,1,2,-0.1150526,-0.8973151,0
0,0.0,1,1,1.0436162,1,2,0,2,0,2,2,2,0,2,0,3,0.36686853,0.9420441,0
0,0.0,1,0,0.9621754,1,2,1,2,0,0,0,2,2,1,1,2,1.1047064,1.319443,0
1,0.0,0,0,-1.2367243,1,0,1,0,0,0,0,2,0,0,1,2,0.5147685,-0.94360423,1
1,0.0,1,0,-0.015113308,1,2,1,0,0,2,0,0,0,0,1,2,0.46989995,0.073300235,1
1,0.0,1,1,0.9621754,0,1,0,2,2,0,2,2,0,1,1,3,-0.42414683,0.2662048,0
1,0.0,0,0,0.14776814,1,2,1,0,0,0,0,0,2,0,1,2,0.6643302,0.33915934,1
0,0.0,0,0,-1.1552835,1,2,0,0,0,0,2,2,0,0,1,3,-0.012021189,-0.8957257,0
1,0.0,0,0,0.84001434,1,2,1,0,0,0,0,2,0,0,0,0,0.68759537,0.98685426,1
1,0.0,0,0,-0.91096133,1,0,0,0,0,0,0,0,0,0,1,1,-0.6302097,-0.81484663,0
1,0.0,0,0,-1.1552835,0,1,0,0,0,0,2,0,0,0,0,2,-1.1387196,-0.9551489,0
1,0.0,1,1,-1.2774446,1,0,2,1,1,1,1,1,1,0,0,3,-1.4910206,-0.99863464,1
0,0.0,1,0,0.7585736,1,0,1,0,0,0,0,0,0,0,0,3,0.14584953,0.60380435,0
1,0.0,0,0,-0.8295206,1,2,1,0,0,2,0,2,2,0,1,2,1.1528986,-0.4775782,1
0,0.0,0,0,-1.0738428,0,1,0,0,0,0,2,2,2,1,1,3,-0.51554567,-0.89457786,0
1,0.0,1,1,1.247218,0,1,0,0,2,2,2,0,0,2,0,0,-0.8445815,0.049945958,0
0,0.0,0,0,-1.2774446,1,0,1,0,0,0,0,0,0,0,1,2,0.19404164,-0.97625166,1
0,0.0,1,0,0.6364125,1,2,1,0,2,0,2,2,2,0,1,1,1.3406816,1.2368642,0
0,0.0,0,0,-1.1145631,1,0,1,0,0,0,0,2,0,0,1,1,0.53969544,-0.8354196,1
0,0.0,0,1,0.10704778,1,0,2,1,1,1,1,1,1,1,1,1,-1.4843733,-0.7228864,0
1,0.0,0,0,-1.0738428,1,0,1,0,2,0,0,2,0,0,1,2,0.6676538,-0.77630544,1
1,0.0,0,0,-1.2367243,1,0,2,1,1,1,1,1,1,0,0,3,-1.4960059,-0.9900699,0
0,0.0,0,0,0.71785325,1,0,2,1,1,1,1,1,1,1,0,0,-1.4960059,-0.57077456,0
0,0.0,0,0,0.025607055,1,0,1,0,0,0,0,0,0,0,1,0,0.18739446,0.05482431,0
1,0.0,0,0,-0.05583367,1,0,2,1,1,1,1,1,1,2,0,3,-1.4727408,-0.7255132,0
0,0.0,1,1,-0.9516817,1,0,2,1,1,1,1,1,1,2,0,3,-1.4760643,-0.9230533,0
0,0.0,1,1,0.8807347,1,2,0,0,2,2,2,2,2,0,1,2,0.7125223,0.98985636,0
0,0.0,0,0,0.55497175,1,0,1,2,2,2,0,2,0,1,1,1,1.0266019,1.0517297,0
1,0.0,0,1,0.066327415,1,2,1,2,2,0,0,2,2,1,1,2,1.2974749,0.5248678,0
1,0.0,1,1,1.5729809,1,2,1,2,0,0,0,2,2,2,1,2,1.0781176,2.0433373,0
0,0.0,1,1,1.247218,1,0,0,2,2,2,2,0,0,2,0,3,-0.040271737,0.7647679,0
0,0.0,0,0,0.7585736,1,2,2,1,1,1,1,1,1,2,0,0,-1.323179,-0.4387942,0
0,0.0,0,0,-0.2594355,1,2,1,0,2,0,0,2,0,0,1,2,0.81056833,-0.0018837623,1
0,0.0,1,0,1.2879384,1,0,1,2,0,2,0,2,2,2,1,0,1.1379423,1.8073665,0
0,0.0,1,0,-1.2774446,0,1,0,0,0,0,0,0,0,0,1,2,-1.3281645,-0.9964714,1
1,0.0,1,0,1.1657772,1,2,1,0,2,0,2,0,0,1,1,0,0.6909189,1.3111211,0
0,0.0,0,0,-0.7073595,1,0,1,0,0,2,0,2,2,0,1,1,0.97176266,-0.34279442,0
1,0.0,0,0,1.2879384,1,2,1,0,2,0,2,2,2,1,1,1,1.3589613,2.0401587,1
0,0.0,0,0,-0.5851984,1,2,0,0,0,0,0,0,0,0,1,2,-0.48064795,-0.60421664,0
0,0.0,1,1,1.0028958,1,0,1,0,2,0,0,2,2,1,1,2,1.0049986,1.4365234,0
1,0.0,1,1,-0.74807984,1,0,0,2,2,0,0,0,2,2,1,0,-0.11172901,-0.6473713,0
1,0.0,0,0,-0.5851984,1,2,1,0,2,0,0,0,0,0,1,1,0.52473927,-0.38420522,0
0,0.0,1,0,1.6137012,1,2,1,2,0,0,0,0,0,2,0,0,0.45660555,1.4658598,0
1,0.0,1,0,1.5322605,1,2,1,2,2,2,2,2,2,2,0,1,1.6464522,2.6322713,0
0,0.0,0,0,0.22920887,1,0,2,1,1,1,1,1,1,2,0,3,-1.4860351,-0.6800629,0
1,0.0,1,1,1.4508197,1,0,0,2,2,2,2,0,0,2,0,1,-0.07018408,0.92440695,0
1,0.0,0,0,-0.78880024,1,0,1,0,0,0,0,0,2,0,1,2,0.53471005,-0.56209946,1
1,0.0,1,0,1.3286587,1,2,1,2,2,0,0,2,0,2,1,1,0.9285559,1.6275076,0
0,0.0,0,0,-0.09655403,1,2,1,0,0,2,0,2,2,0,0,2,1.1861345,0.35979852,0
1,0.0,1,0,0.7585736,1,2,0,0,0,0,2,2,2,2,1,0,0.34692696,0.71490276,0
0,0.0,0,0,-0.05583367,1,2,1,2,0,2,0,0,0,0,1,1,0.6643302,0.14634307,0
0,0.0,1,0,-0.9516817,1,0,1,0,0,0,0,2,2,0,0,2,0.8205391,-0.63079375,1
0,0.0,1,1,1.6137012,1,2,0,2,2,2,2,0,2,2,1,0,0.4898415,1.4921057,0
1,0.0,0,0,-0.91096133,1,2,0,0,0,0,0,2,2,0,1,1,0.24555735,-0.6567748,1
0,0.0,0,0,0.18848851,1,0,2,1,1,1,1,1,1,1,1,2,-1.4943441,-0.7005696,0
0,0.0,0,0,-1.2367243,1,0,0,0,0,2,2,2,2,0,0,2,0.3868101,-0.93643016,1
1,0.0,0,0,0.9214551,1,0,1,2,2,0,0,2,2,1,1,3,1.2010906,1.4436976,0
1,0.0,0,1,0.025607055,1,2,1,2,0,2,0,0,2,0,1,0,1.0149693,0.4384923,0
0,0.0,1,1,0.55497175,1,0,1,0,0,2,2,0,2,1,0,0,0.87039304,0.862953,0
0,0.0,0,1,-1.2774446,1,0,0,2,0,0,2,0,0,0,0,2,-0.341057,-0.98335946,0
0,0.0,0,0,-0.50375766,1,2,0,0,0,0,0,0,2,0,1,3,-0.10508182,-0.48896837,1
1,0.0,1,0,-0.9516817,1,0,1,0,2,2,0,0,0,0,1,2,0.50313586,-0.67997456,1
1,0.0,0,0,-0.015113308,1,2,1,0,0,0,0,2,2,0,1,1,1.0432199,0.32551762,1
0,0.0,1,1,-0.54447806,1,0,0,0,0,2,0,0,0,0,1,0,-0.5039131,-0.58231926,0
0,0.0,1,0,1.5322605,1,2,0,2,0,2,2,0,0,2,0,1,0.017891157,1.0939131,1
0,0.0,0,1,1.1657772,1,2,2,1,1,1,1,1,1,2,1,1,-1.3215172,-0.34592894,0
1,0.0,0,0,-0.2594355,1,0,0,0,0,0,0,0,0,0,0,2,-0.64184225,-0.46300936,0
1,0.0,1,0,0.5142514,1,2,1,0,2,2,0,2,2,0,1,0,1.4287568,1.1482372,0
1,0.0,1,1,1.2064976,1,2,1,0,0,2,0,2,0,2,1,1,0.80890656,1.3817137,0
1,0.0,0,0,-1.2774446,1,0,2,1,1,1,1,1,1,0,0,3,-1.4993294,-0.998745,1
0,0.0,0,0,-1.1960039,1,0,0,0,0,0,0,0,0,0,0,3,-0.6651074,-0.94205904,0
0,0.0,1,1,0.35136998,1,2,1,2,2,2,0,0,2,1,1,0,1.2243558,0.7278381,0
1,0.0,1,1,1.4100994,1,0,1,0,2,2,2,2,2,2,0,0,1.2758715,2.0368035,0
1,0.0,0,0,-1.2774446,1,2,1,0,0,0,0,2,0,0,1,3,0.66100657,-0.97004884,1
0,0.0,1,0,1.5729809,1,2,1,2,2,0,0,2,0,1,0,3,1.0266019,2.0197845,0
0,0.0,1,1,0.18848851,1,0,0,2,2,0,0,2,2,1,0,0,0.34360337,0.16638625,0
1,0.0,1,0,1.1250569,1,0,0,2,2,0,2,0,0,2,1,3,-0.1133908,0.6552809,0
0,0.0,1,0,-1.2774446,1,0,1,0,0,0,0,0,0,0,1,2,0.1591439,-0.9767152,1
0,0.0,0,0,-1.0738428,1,0,2,1,1,1,1,1,1,0,0,1,-1.4976677,-0.9502264,0
0,0.0,0,0,-0.78880024,0,1,0,0,2,0,0,0,0,0,1,2,-1.1204398,-0.85411626,1
0,0.0,1,1,-0.8702409,1,0,0,2,0,0,0,0,0,0,0,0,-0.4573828,-0.75061136,0
1,0.0,0,0,-1.0331224,1,0,0,2,0,0,0,0,0,0,1,3,-0.4573828,-0.8511142,1
0,0.0,1,1,-0.91096133,1,0,1,0,0,0,0,2,2,0,1,2,0.80059755,-0.5970867,0
1,0.0,1,0,0.066327415,1,0,2,1,1,1,1,1,1,2,0,1,-1.4860351,-0.7076554,0
0,0.0,0,0,1.2064976,1,0,0,2,0,0,2,0,2,2,1,3,0.011243969,0.6908421,0
1,0.0,1,0,1.2879384,1,2,0,0,2,0,2,0,2,1,1,3,0.17908546,0.9707182,0
0,0.0,1,1,-1.2774446,1,0,0,0,0,0,0,0,0,0,1,0,-0.67840177,-0.9878405,1
1,0.0,0,0,-0.30015585,1,0,2,1,1,1,1,1,1,2,1,3,-1.46277,-0.7869451,0
0,0.0,0,0,-0.2594355,1,0,0,0,2,2,0,0,0,1,1,3,-0.28954127,-0.32171378,0
1,0.0,0,1,-0.91096133,1,0,2,1,1,1,1,1,1,1,1,0,-1.4893587,-0.9105153,0
0,0.0,0,0,0.84001434,1,2,1,2,2,2,0,2,0,1,0,3,1.124648,1.3376541,0
0,0.0,0,0,-1.0331224,1,0,1,0,0,0,0,2,0,0,1,2,0.4964887,-0.7486909,1
1,0.0,0,0,0.025607055,1,0,1,0,2,2,0,0,0,0,1,1,0.47322354,0.1301849,0
0,0.0,1,0,1.5729809,1,0,1,0,2,2,0,0,2,2,0,1,0.8205391,1.8336124,0
0,0.0,0,0,-0.1372744,1,2,1,0,0,0,0,0,0,0,1,2,0.31369102,-0.1274406,0
1,0.0,1,1,-0.34087622,1,2,0,2,0,0,2,2,2,0,0,0,0.53969544,-0.1580793,0
1,0.0,1,1,-0.50375766,1,0,0,0,0,2,0,0,0,0,1,2,-0.5039131,-0.59251744,0
0,0.0,0,0,-1.2774446,1,2,1,0,0,0,0,2,0,0,1,2,0.6593448,-0.9700709,0
1,0.0,0,1,0.8807347,1,2,0,0,2,0,0,0,0,0,1,1,-0.32443902,0.35792223,1
0,0.0,0,0,-1.1145631,1,0,1,0,0,2,0,2,0,0,1,3,0.6676538,-0.8239632,1
0,0.0,1,1,1.6137012,1,2,0,2,0,2,2,2,2,2,1,0,0.6460504,1.6355205,0
1,0.0,1,0,0.799294,1,0,1,2,2,2,2,2,2,2,1,2,1.3805647,1.4149792,0
0,0.0,0,0,-0.9516817,1,0,1,0,0,0,0,0,0,0,0,2,0.14252593,-0.71979606,0
0,0.0,0,0,-1.2774446,1,0,0,0,0,0,0,0,0,0,1,3,-0.643504,-0.9873769,0
1,0.0,0,0,-1.2774446,1,2,1,0,0,0,0,0,0,0,1,2,0.29541126,-0.97490513,1
1,0.0,1,1,0.025607055,1,0,0,0,0,2,2,2,2,1,1,3,0.30372024,0.05436076,1
0,0.0,1,0,0.9214551,1,2,1,0,0,2,0,0,0,0,1,2,0.43167862,0.9607628,1
1,0.0,1,1,1.4915402,1,2,1,0,0,0,2,2,2,2,1,2,1.1495749,2.0195637,0
1,0.0,0,0,-1.2774446,1,0,0,2,0,0,0,0,0,0,1,3,-0.46569178,-0.98501503,0
1,0.0,0,0,0.8807347,1,2,0,2,0,2,2,2,2,2,0,0,0.7424346,1.0830748,0
1,0.0,0,1,0.025607055,1,0,2,1,1,1,1,1,1,1,1,3,-1.4827116,-0.7062647,0
1,0.0,1,0,0.5142514,1,2,1,0,2,2,2,2,0,1,1,0,1.1279715,0.99062896,0
0,0.0,0,1,-0.8702409,0,1,0,0,0,0,0,0,0,0,0,2,-1.31487,-0.865683,0
1,0.0,0,0,-1.0738428,1,0,0,2,2,0,0,0,0,0,1,0,-0.30117387,-0.85923743,0
1,0.0,0,0,-0.4630373,1,0,0,2,0,2,0,2,0,0,0,0,0.019552954,-0.37857637,0
0,0.0,1,1,1.3286587,1,2,2,1,1,1,1,1,1,2,1,0,-1.3115464,-0.2354707,0
0,0.0,1,0,-1.0738428,1,2,1,0,0,0,0,0,2,0,1,2,0.6510358,-0.7977614,1
0,0.0,0,0,-0.992402,1,0,1,2,0,0,0,2,0,0,0,2,0.67097735,-0.71233505,1
1,0.0,0,0,-0.8702409,1,0,1,0,0,0,2,0,0,0,1,2,0.30205846,-0.5984995,1
1,0.0,1,1,0.4328107,1,2,2,1,1,1,1,1,1,2,0,3,-1.3464441,-0.53152704,0
1,0.0,1,1,0.6771329,0,1,0,0,2,0,0,2,2,1,1,0,-0.43079403,0.1144903,1
0,0.0,1,0,-1.2774446,1,0,0,0,0,0,0,0,0,0,0,2,-0.6235625,-0.98711205,1
1,0.0,0,0,-0.7073595,1,0,1,0,0,0,0,0,2,0,1,2,0.4865179,-0.49702537,1
1,0.0,1,1,1.1250569,1,0,0,2,2,2,0,0,0,2,0,0,-0.14164135,0.6236047,0
1,0.0,0,0,-0.62591875,0,1,0,0,0,0,0,0,0,0,0,1,-1.3181937,-0.83842164,0
1,0.0,1,0,-0.66663915,1,0,1,0,0,0,0,0,0,0,1,0,0.23392476,-0.49186006,1
1,0.0,1,1,0.10704778,1,0,2,1,1,1,1,1,1,1,0,0,-1.4860351,-0.6777451,0
1,0.0,1,0,0.47353107,1,2,1,0,2,0,0,0,2,1,0,3,0.7856414,0.720046,1
0,0.0,1,1,-0.8295206,0,1,0,0,0,0,2,0,0,1,0,1,-1.1470286,-0.8445803,0
1,0.0,0,0,-1.2774446,1,0,2,1,1,1,1,1,1,0,0,3,-1.4810498,-0.9985022,0
0,0.0,0,0,-0.17799476,1,0,0,2,2,0,2,0,0,1,1,2,-0.16158292,-0.27690357,0
1,0.0,1,0,1.5322605,1,2,2,1,1,1,1,1,1,2,0,0,-1.3165318,-0.15057415,0
0,0.0,0,1,-1.1145631,1,0,0,0,0,0,0,0,0,0,0,3,-0.6235625,-0.90954405,1
1,0.0,0,0,-0.5851984,1,0,1,0,2,2,0,2,2,0,0,1,1.214385,-0.21511848,0
1,0.0,1,0,1.5322605,1,2,0,2,0,0,2,2,2,2,1,1,0.40508986,1.3279195,0
0,0.0,1,1,-0.9516817,1,2,0,0,2,0,0,0,0,0,1,3,-0.31446823,-0.78615046,0
0,0.0,0,0,1.4100994,1,0,1,2,2,0,2,2,0,2,1,0,0.9202469,1.7036408,0
0,0.0,0,0,-1.2774446,1,0,0,2,0,0,0,0,0,0,1,0,-0.5421344,-0.9860304,0
0,0.0,1,1,-0.5851984,1,0,2,1,1,1,1,1,1,2,0,3,-1.5093002,-0.87089247,0
1,0.0,0,0,-1.1552835,1,2,0,0,0,0,0,0,0,0,0,1,-0.43245584,-0.9186385,1
1,0.0,1,1,1.5729809,1,0,1,2,2,2,0,0,0,1,1,0,0.7291403,1.7206378,0
1,0.0,1,1,-0.09655403,1,2,1,2,2,0,0,2,0,0,1,2,0.985057,0.24580845,1
1,0.0,1,0,-1.2774446,1,0,0,2,0,2,0,0,0,0,0,3,-0.30117387,-0.9828297,0
0,0.0,0,0,0.9214551,1,2,1,2,0,2,0,0,0,1,1,1,0.64771223,1.0189058,0
1,0.0,0,0,1.0843365,1,0,0,0,0,2,2,2,0,0,1,2,-0.0037122038,0.6417054,0
0,0.0,0,0,-1.2774446,1,0,1,0,0,0,0,0,0,0,1,3,0.17908546,-0.9764503,1
0,0.0,1,0,-1.0331224,1,0,1,0,0,0,0,0,0,0,1,0,0.14751132,-0.79659146,0
1,0.0,1,1,0.5142514,1,0,0,2,0,0,2,0,0,2,0,0,-0.3360716,0.11998672,0
0,0.0,1,1,0.8807347,1,2,2,1,1,1,1,1,1,1,1,0,-1.3298262,-0.41488805,0
1,0.0,1,1,0.7585736,1,2,2,1,1,1,1,1,1,1,1,3,-1.3564149,-0.47042623,0
0,0.0,1,0,1.6137012,1,2,1,0,2,2,0,2,2,1,0,1,1.337358,2.3381355,0
1,0.0,1,0,0.47353107,1,0,0,2,2,0,2,0,0,1,1,0,-0.16324471,0.14217108,0
1,0.0,0,0,-1.2367243,1,0,2,1,1,1,1,1,1,0,0,3,-1.4860351,-0.9885689,0
0,0.0,0,0,1.369379,1,2,1,0,0,2,0,2,0,1,1,0,0.9102762,1.6665785,0
1,0.0,1,1,1.4508197,0,1,0,2,2,0,0,2,0,1,0,3,-0.6634456,0.30980095,0
0,0.0,0,0,-0.05583367,1,0,2,1,1,1,1,1,1,2,0,1,-1.4577845,-0.703086,0
0,0.0,0,0,-0.4630373,1,2,1,0,0,0,0,2,2,0,1,0,1.0182929,-0.11337947,0
1,0.0,0,1,-0.4630373,1,2,1,2,0,0,0,0,0,0,0,2,0.51809204,-0.2360667,0
0,0.0,1,1,0.9214551,1,2,0,2,0,2,2,2,2,2,1,0,0.67596275,1.0489705,0
1,0.0,0,0,-0.9516817,0,1,0,0,0,0,0,2,0,0,1,1,-0.9991286,-0.87669796,1
1,0.0,1,0,1.5729809,1,2,1,2,2,2,2,2,2,2,1,0,1.6713792,2.5317464,0
0,0.0,0,0,-1.2774446,1,0,1,0,0,0,0,0,2,0,1,2,0.543019,-0.9716161,1
1,0.0,1,1,-0.42231694,1,0,2,1,1,1,1,1,1,1,0,3,-1.4893587,-0.8160386,0
0,0.0,1,1,-1.2774446,1,0,2,1,1,1,1,1,1,0,0,3,-1.4694172,-0.9983477,1
0,0.0,0,0,1.1657772,1,2,1,0,0,2,2,2,2,2,1,2,1.3905355,1.8305883,1
0,0.0,1,0,1.4100994,1,2,0,0,2,2,2,2,2,2,0,0,0.7108605,1.5901805,0
0,0.0,0,0,-0.74807984,1,0,1,2,2,0,0,0,0,0,0,2,0.46823815,-0.54660356,0
1,0.0,1,0,1.0843365,1,2,1,2,2,2,2,2,0,0,1,2,1.3955209,1.7531086,1
1,0.0,1,0,-0.4630373,1,0,1,0,0,2,0,2,0,0,0,0,0.7241549,-0.18748185,0
1,0.0,0,0,-1.1552835,0,1,0,2,2,0,2,0,0,0,0,3,-0.74321187,-0.94278747,0
0,0.0,0,0,-1.1960039,1,0,1,0,0,0,0,2,2,0,1,2,0.8205391,-0.9012663,1
1,0.0,1,0,1.5322605,1,2,2,1,1,1,1,1,1,2,0,0,-1.3464441,-0.2462428,0
0,0.0,0,0,-1.1960039,1,0,1,0,2,0,2,2,2,0,1,2,1.1013829,-0.8682215,1
1,0.0,0,0,-0.4630373,1,0,2,1,1,1,1,1,1,1,0,0,-1.471079,-0.81778246,0
1,0.0,0,0,-0.50375766,1,0,2,1,1,1,1,1,1,0,1,1,-1.5009913,-0.8501871,0
1,0.0,1,1,-0.42231694,1,0,2,1,1,1,1,1,1,1,0,0,-1.479388,-0.7918676,0
1,0.0,0,0,-1.2774446,1,0,0,0,0,0,0,0,2,0,1,3,-0.30117387,-0.9828297,1
0,0.0,0,0,1.247218,1,0,2,1,1,1,1,1,1,2,1,3,-1.4677553,-0.43407035,0
0,0.0,1,1,1.5322605,1,0,2,1,1,1,1,1,1,2,0,0,-1.4943441,-0.39872992,0
1,0.0,0,0,-0.78880024,1,0,1,0,2,2,0,0,0,0,1,2,0.49981228,-0.57766163,1
0,0.0,0,0,-1.1145631,1,0,1,0,0,0,0,2,0,0,0,2,0.51310664,-0.8377815,0
0,0.0,1,1,1.6137012,1,2,1,2,2,2,2,2,2,2,1,1,1.7162477,2.7642517,0
0,0.0,0,0,-0.78880024,0,1,0,0,2,0,0,0,0,0,1,2,-1.1004982,-0.8352651,0
1,0.0,1,0,1.1657772,1,0,1,0,2,2,2,0,2,0,0,1,0.97674805,1.5230756,0
1,0.0,0,0,-1.2774446,1,0,2,1,1,1,1,1,1,0,0,2,-1.4660935,-0.99830353,0
0,0.0,1,0,0.9621754,1,2,1,0,0,0,2,0,0,0,1,0,0.40176627,0.8802369,0
0,0.0,0,0,-1.1552835,1,0,2,1,1,1,1,1,1,0,0,3,-1.4827116,-0.97011507,0
1,0.0,0,0,0.10704778,1,2,0,2,0,0,0,0,0,2,0,3,-0.31613004,-0.15796892,0
0,0.0,1,0,-0.5851984,0,1,0,0,0,2,0,2,0,0,1,2,-0.85455227,-0.7116949,1
1,0.0,1,0,1.6137012,1,2,0,0,2,2,0,2,2,2,0,0,0.57791674,1.5462312,0
0,0.0,0,0,0.6771329,1,2,1,2,2,2,2,0,2,1,0,0,1.2708861,1.2733525,0
0,0.0,1,0,0.47353107,1,2,1,2,2,2,2,0,0,0,1,1,1.0083221,0.78523046,0
0,0.0,1,0,-1.1960039,1,0,1,0,0,0,2,2,0,0,1,3,0.63607967,-0.8893684,1
0,0.0,1,1,0.18848851,1,2,1,0,2,2,0,0,2,0,1,2,1.009984,0.5522616,0
1,0.0,1,0,1.1657772,1,2,0,0,2,2,0,2,2,1,1,2,0.49981228,1.1623646,0
1,0.0,1,0,1.5322605,1,2,0,2,0,2,2,0,2,2,1,1,0.3336326,1.3393979,0
0,0.0,0,0,-1.2774446,1,0,1,0,0,0,0,0,0,0,1,2,0.16911468,-0.97658277,1
0,0.0,0,0,0.35136998,1,0,2,1,1,1,1,1,1,0,0,2,-1.4727408,-0.6650084,0
1,0.0,1,1,1.5322605,1,2,0,2,2,2,2,0,2,1,0,0,0.45162016,1.3968565,0
0,0.0,0,0,-1.2774446,1,0,0,0,0,0,0,2,0,0,1,3,-0.37263113,-0.9837789,1
1,0.0,0,0,0.7585736,1,0,2,1,1,1,1,1,1,1,0,2,-1.5176092,-0.56249684,0
0,0.0,1,1,0.39209032,1,0,2,1,1,1,1,1,1,2,0,3,-1.4876969,-0.6394247,0
0,0.0,1,1,1.5322605,1,2,1,2,2,2,2,0,0,2,0,0,0.96843904,1.8970972,1
1,0.0,0,0,0.6364125,1,0,2,1,1,1,1,1,1,1,0,0,-1.4893587,-0.5639537,0
1,0.0,1,1,1.4508197,1,2,1,2,2,2,2,2,2,2,1,2,1.6082308,2.4608448,1
0,0.0,0,0,0.6364125,1,2,2,1,1,1,1,1,1,2,0,1,-1.3547531,-0.48512748,0
0,0.0,1,0,-0.2594355,1,0,1,0,2,0,0,0,2,0,0,2,0.67097735,-0.049519427,1
1,0.0,1,0,-0.8702409,1,2,1,0,2,0,0,0,0,0,1,0,0.5230774,-0.61145693,1
1,0.0,0,0,-1.2774446,1,0,2,1,1,1,1,1,1,0,1,3,-1.5109621,-0.9988995,1
0,0.0,0,0,-0.21871513,1,0,2,1,1,1,1,1,1,1,0,3,-1.5159475,-0.78608423,0
0,0.0,0,0,0.55497175,1,0,1,0,2,2,0,2,0,1,1,0,0.8820256,0.81427985,0
1,0.0,0,0,-1.2774446,1,0,0,0,0,2,0,0,0,0,1,3,-0.5022513,-0.98550063,1
0,0.0,0,0,0.55497175,1,0,0,0,0,2,2,0,0,2,0,1,-0.3460424,0.07868629,1
1,0.0,1,1,-0.30015585,1,0,2,1,1,1,1,1,1,0,1,3,-1.5159475,-0.7965694,0
1,0.0,0,0,-1.1552835,1,0,1,0,0,0,0,2,2,0,1,2,0.78730315,-0.84378564,1
1,0.0,0,0,-0.78880024,1,0,2,1,1,1,1,1,1,2,0,3,-1.4960059,-0.89009684,0
1,0.0,1,0,-0.05583367,1,0,0,2,2,2,2,0,2,1,1,1,0.35689774,0.062925465,0
0,0.0,1,1,-0.3815966,1,2,1,0,0,0,0,2,0,0,1,2,0.6310943,-0.19070464,0
0,0.0,0,0,-1.2367243,1,0,2,1,1,1,1,1,1,0,0,3,-1.5076385,-0.9804678,0
0,0.0,0,0,1.3286587,1,2,2,1,1,1,1,1,1,2,0,0,-1.2716633,-0.2575447,0
1,0.0,0,0,-0.42231694,1,2,1,0,0,0,2,2,0,0,1,0,0.85543686,-0.1639289,1
0,0.0,1,1,0.9214551,1,0,2,1,1,1,1,1,1,1,0,1,-1.5159475,-0.5667792,0
1,0.0,1,0,-0.9516817,1,0,1,0,2,2,2,2,0,0,1,3,1.0000132,-0.61423826,1
1,0.0,1,1,-1.0331224,1,0,1,0,0,0,0,0,0,0,1,0,0.17243828,-0.7736566,1
0,0.0,1,1,0.10704778,0,1,0,0,0,0,2,2,0,1,0,3,-0.7930658,-0.39658874,0
1,0.0,0,0,-1.0738428,1,0,0,2,0,2,2,2,2,2,1,3,0.5147685,-0.789594,0
0,0.0,0,0,-1.2774446,1,0,0,2,0,0,0,0,0,0,1,1,-0.537149,-0.9859642,1
1,0.0,0,0,-0.62591875,1,0,1,0,0,0,0,0,0,0,1,2,0.20068882,-0.47455406,0
